screen_name,text,date,favorite_count,retweet_count,location
technologyseek1,"Full review on Redmi Note 8 AT OUR Blog 

Read &amp; share it &gt; #RedmiNote8 #RedmiNote8T under 9999k in India… https://t.co/bswYYzMBtp",2019-11-18 12:55:51,1,0,INDIA
mgutierrezreche,RT @XiaomiEspana: Batería para todo el día. Eso es lo que trae el nuevo #RedmiNote8T. https://t.co/HC9l3vBXlt https://t.co/KPwu1hi5Bq,2019-11-18 10:31:22,0,4,
Priyans15662483,RT @XiaomiEspana: 4 cámaras entre las cuales una está especializada en fotografía macro. ¿Te has fijado qué pedazo foto saca #RedmiNote8T?…,2019-11-18 10:15:28,0,5,
1ShopMobile,(((新入荷)))Xiaomi Redmi Note 8T 64GB - $235!! **無料速達とオプションの6〜12ヶ月の延長保証プログラム** --------&gt;&gt; https://t.co/XJaCg3eemb… https://t.co/NNCe3fjP4y,2019-11-18 09:56:17,0,0,
inixtech,RT @XiaomiEspana: Batería para todo el día. Eso es lo que trae el nuevo #RedmiNote8T. https://t.co/HC9l3vBXlt https://t.co/KPwu1hi5Bq,2019-11-18 09:55:07,0,4,
XiaomiEspana,Batería para todo el día. Eso es lo que trae el nuevo #RedmiNote8T. https://t.co/HC9l3vBXlt https://t.co/KPwu1hi5Bq,2019-11-18 09:30:42,43,4,Spain
MobiDevices,"#Redmi Note 8T с поддержкой NFC выйдет в России 21 ноября.

#RedmiNote8T #Xiaomi

https://t.co/v5XbE5r6nq",2019-11-18 08:14:38,0,0,Russia
Indocellmalang,"Huawei Mate X VS xiaomi Mi Nix Alpha .
Which one have the best design ? .
.
.
Credit ; Dm 
#matex #mimixalpha… https://t.co/lOqdgxBT5N",2019-11-17 23:06:42,0,0,"Kota Malang, Jawa Timur"
SzczepaJ,Redmi Note 8T - świeżynka do zrecenzowania :D #xiaomi #redmi #redminote8t #recenzja #mgsm https://t.co/p82FbbudrD,2019-11-17 19:30:55,0,0,"Łódź, Polska"
somsaha420,RT @XiaomiUK: Take portraits that pop! Redmi Note 8 Series' depth lens brings your face to the forefront. #RedmiNote8T coming to the UK soo…,2019-11-17 17:24:31,0,2,"Siliguri, India"
chotu46632202,"BUDGET SMARTPHONE FROM REDMI  POPULAR IN INDIA #redmi #RedmiNote8Pro #RedmiNote8T 
https://t.co/DIiqyDRl49",2019-11-17 17:21:06,0,0,
Pearclarebear,RT @XiaomiUK: Take portraits that pop! Redmi Note 8 Series' depth lens brings your face to the forefront. #RedmiNote8T coming to the UK soo…,2019-11-17 15:51:41,0,2,United Kingdom
XiaomiUK,Take portraits that pop! Redmi Note 8 Series' depth lens brings your face to the forefront. #RedmiNote8T coming to the UK soon.,2019-11-17 14:21:00,23,2,United Kingdom
magikstar29,"RT @twandroid: 📱 @Griffoooo a testé le Xiaomi #RedmiNote8T ! 😁👍

C'est oui :
🔸 La polyvalence photo
🔸 Les performances
🔸 Le prix

C'est non…",2019-11-17 13:03:48,0,10,France
android_polska,"Zestawiliśmy dla Was hit od Redmi z jego następcą, też potencjalnym hitem sprzedażowym. Efekt tego porównania nie p… https://t.co/pmq5xoI9LY",2019-11-17 12:48:51,2,0,Polska
