screen_name,text,date,favorite_count,retweet_count,location
xxyggd,"明日atmospinkSHIBUYA109に並ぶ人いますか？
誰か一緒に並びませんか〜_:(´ཀ`」 ∠):
  #PEACEMINUSONExNike  #peaceminusone #airforce1 #paranoise #atmospink",2019-11-22 13:10:52,1,0,권지용
jyamiers,"RT @always_gd: af1_paranoise ins⭐️

[G-DRAGON PARA-NOISE EVENT 
프로그램 및 사전신청]
⠀
✔️장소: 올림픽공원 평화의광장
✔️일정: 2019년 11월 23일~24일
- 나이키 멤버 초청 입장: 오전…",2019-11-22 13:10:19,0,236,♣️♥️♠️♦️
Welci_,"RT @always_gd: nike 
Sponsored

[AF1 PARA-NOISE UTOPIA 캠페인 사이트 오픈] 

지드래곤의 창의성과 영감을 바탕으로 탄생한 에어 포스 1 파라-노이즈의 스토리를 직접 만나보세요! ALL FOR 1

#AIR…",2019-11-22 13:01:56,0,152,
Clagurung,"RT @gtop_youlike: peaceminusone’s Instagram Posted 💖 191122

PMO X NIKE AF1 PARANOISE

#AIRFORCE1 #ALLFOR1 #AF1PARANOISE

#지디 #지드래곤 #GD #GD…",2019-11-22 12:59:08,0,24,Japan
Nook_Nookka,"RT @gtop_youlike: peaceminusone’s Instagram Posted 💖 191122

PMO X NIKE AF1 PARANOISE

#AIRFORCE1 #ALLFOR1 #AF1PARANOISE

#지디 #지드래곤 #GD #GD…",2019-11-22 12:41:32,0,24,
0422Kentasan,"RT @gtop_youlike: peaceminusone’s Instagram Posted 💖 191122

PMO X NIKE AF1 PARANOISE

#AIRFORCE1 #ALLFOR1 #AF1PARANOISE

#지디 #지드래곤 #GD #GD…",2019-11-22 12:37:00,0,24,
janinnero,"One of my favorite looks ever.
#blazer #airforce1 #fashion #inspostyle https://t.co/2F8IcNXGKG",2019-11-22 12:21:07,0,0,
punnievip,"RT @gtop_youlike: peaceminusone’s Instagram Posted 💖 191122

PMO X NIKE AF1 PARANOISE

#AIRFORCE1 #ALLFOR1 #AF1PARANOISE

#지디 #지드래곤 #GD #GD…",2019-11-22 12:16:19,0,24,Fairy Tale
QueenVIPam,"RT @Number_GGG: af1_paranoise instgam IGTV 2

[AF1 PARA-NOISE All For Seoul STORY]

보다 창의적이고 대담한 젊음의 도전을 응원하는 지드래곤의 이야기를 직접 들어보세요.

https:/…",2019-11-22 12:07:08,0,72,"Austin, TX"
Akari_adbn,"最近、今まで手を出したことのない👟履いてみよう期に入ってます
#mynewgear
#airforce1 https://t.co/jTdODbOH1j",2019-11-22 12:00:04,0,0,推しは摩美々と樹里
JI_880818,"RT @Number_GGG: af1_paranoise instgam IGTV 2

[AF1 PARA-NOISE All For Seoul STORY]

보다 창의적이고 대담한 젊음의 도전을 응원하는 지드래곤의 이야기를 직접 들어보세요.

https:/…",2019-11-22 11:52:52,0,72,
kjiin1888,"RT @gtop_youlike: peaceminusone’s Instagram Posted 💖 191122

PMO X NIKE AF1 PARANOISE

#AIRFORCE1 #ALLFOR1 #AF1PARANOISE

#지디 #지드래곤 #GD #GD…",2019-11-22 11:51:24,0,24,"Chiang Rai, Thailand"
NamJessica,"RT @Number_GGG: af1_paranoise instgam IGTV 2

[AF1 PARA-NOISE All For Seoul STORY]

보다 창의적이고 대담한 젊음의 도전을 응원하는 지드래곤의 이야기를 직접 들어보세요.

https:/…",2019-11-22 11:51:06,0,72,
1114baby,"RT @gtop_youlike: peaceminusone’s Instagram Posted 💖 191122

PMO X NIKE AF1 PARANOISE

#AIRFORCE1 #ALLFOR1 #AF1PARANOISE

#지디 #지드래곤 #GD #GD…",2019-11-22 11:49:33,0,24,Hong Kong
nuy_wanwisa,"RT @Number_GGG: af1_paranoise instgam IGTV 2

[AF1 PARA-NOISE All For Seoul STORY]

보다 창의적이고 대담한 젊음의 도전을 응원하는 지드래곤의 이야기를 직접 들어보세요.

https:/…",2019-11-22 11:48:30,0,72,thailand
NellChary,"RT @gtop_youlike: peaceminusone’s Instagram Posted 💖 191122

PMO X NIKE AF1 PARANOISE

#AIRFORCE1 #ALLFOR1 #AF1PARANOISE

#지디 #지드래곤 #GD #GD…",2019-11-22 11:45:37,0,24,"Louisiana, USA"
